team1,team2,date,venue,outcome,venue_innings_avg_total,venue_avg_run_per_over,venue_avg_runs_per_wicket,team1_current_rating,team2_current_rating,elo_diff
Pakistan,England,2013-07-05,Haslegrave Ground,Pakistan,109.0,5.3840608110180215,17.66488095238095,1536.5826017302734,1613.7346195327307,-77.1520178024573
Pakistan,Ireland,2013-07-16,YMCA Cricket Club,Pakistan,117.8125,6.152838994778337,31.14094387755102,1544.0855430677525,1470.4534326128316,73.63211045492085
West Indies,Pakistan,2013-07-27,Arnos Vale Ground,Pakistan,139.83333333333334,6.890935137337729,19.008862433862433,1630.8113388262504,1555.9533431627594,74.85799566349101
Pakistan,West Indies,2013-07-28,Arnos Vale Ground,Pakistan,139.83333333333334,6.890935137337729,19.008862433862433,1574.1361235899553,1612.6285583990546,-38.49243480909922
Ireland,Pakistan,2013-07-29,YMCA Cricket Club,Pakistan,117.8125,6.152838994778337,31.14094387755102,1458.5856325178247,1590.7912093653897,-132.205576847565
South Africa,Sri Lanka,2013-08-02,R Premadasa Stadium,South Africa,131.20454545454547,6.847952606936386,28.3676988851096,1506.673379354088,1527.0936059908115,-20.420226636723555
South Africa,Sri Lanka,2013-08-04,Mahinda Rajapaksa International Cricket Stadium,South Africa,118.9,6.707328912775981,22.687070105820105,1522.5539776603487,1511.2130076845508,11.340969975797861
South Africa,Sri Lanka,2013-08-06,Mahinda Rajapaksa International Cricket Stadium,Sri Lanka,118.9,6.707328912775981,22.687070105820105,1537.0645224528967,1496.7024628920028,40.36205956089384
Pakistan,Zimbabwe,2013-08-23,Harare Sports Club,Pakistan,145.93859649122808,7.392776075944042,30.737187103561375,1600.3438477153404,1346.0647656179906,254.27908209734983
Pakistan,Zimbabwe,2013-08-24,Harare Sports Club,Pakistan,145.93859649122808,7.392776075944042,30.737187103561375,1605.980689870224,1340.427923463107,265.55276640711713
England,Australia,2013-08-27,County Ground,England,135.21,7.163757785323554,29.30690873015873,1606.2316781952516,1546.4331519938173,59.79852620143424
Australia,England,2013-08-29,The Rose Bowl,England,158.28125,7.891814178972452,31.879017857142856,1533.989667534242,1618.6751626548269,-84.68549512058485
Australia,England,2013-08-29,The Rose Bowl,Australia,158.28125,7.891814178972452,31.879017857142856,1533.989667534242,1618.6751626548269,-84.68549512058485
England,Australia,2013-08-31,Riverside Ground,England,135.0,7.117151934725292,31.47780257936508,1610.590645335106,1542.0741848539628,68.51646048114321
Australia,England,2013-08-31,Riverside Ground,England,135.0,7.117151934725292,31.47780257936508,1542.0741848539628,1610.590645335106,-68.51646048114321
Bangladesh,South Africa,2013-09-14,Senwes Park,South Africa,130.05555555555554,6.668078904246755,32.724933862433865,1375.4713034573836,1520.329749292847,-144.8584458354635
South Africa,Bangladesh,2013-09-15,Senwes Park,South Africa,130.05555555555554,6.668078904246755,32.724933862433865,1529.414557115763,1366.3864956344676,163.02806148129548
Australia,India,2013-10-10,Saurashtra Cricket Association Stadium,India,166.58333333333334,8.354496658635105,36.10648148148148,1518.9033836985598,1544.4500512162888,-25.54666751772902
Sri Lanka,South Africa,2013-10-31,Senwes Park,South Africa,130.05555555555554,6.668078904246755,32.724933862433865,1513.4372360520524,1537.8508726472423,-24.413636595189928
Sri Lanka,South Africa,2013-11-02,Senwes Park,Sri Lanka,130.05555555555554,6.668078904246755,32.724933862433865,1499.489526110149,1551.7985825891458,-52.30905647899681
Sri Lanka,South Africa,2013-11-04,Senwes Park,South Africa,130.05555555555554,6.668078904246755,32.724933862433865,1516.7309790494771,1534.5571296498176,-17.826150600340497
New Zealand,Bangladesh,2013-11-06,Shere Bangla National Stadium,New Zealand,132.11764705882354,6.721609964509639,27.537273062209955,1508.0936711267243,1357.9501801029883,150.14349102373603
Pakistan,South Africa,2013-11-13,Dubai International Cricket Stadium,South Africa,130.33333333333334,6.824003133708145,27.525794788788204,1611.3264523618166,1548.7881874883685,62.53826487344804
South Africa,Pakistan,2013-11-15,Dubai International Cricket Stadium,South Africa,130.33333333333334,6.824003133708145,27.525794788788204,1566.4593946357593,1593.6552452144258,-27.195850578666523
South Africa,Pakistan,2013-11-20,New Wanderers Stadium,South Africa,161.13235294117646,8.258907771879407,34.79826433098492,1582.6311417185332,1577.483498131652,5.147643586881259
New Zealand,Sri Lanka,2013-11-21,Pallekele International Cricket Stadium,Sri Lanka,163.84782608695653,8.28392212829129,36.03548999309869,1516.9869519227693,1502.4999212109262,14.48703071184309
Scotland,Netherlands,2013-11-22,ICC Academy,Scotland,131.0,6.515943005430031,27.84579725829726,1417.6103101279864,1476.5277684128234,-58.91745828483704
Pakistan,South Africa,2013-11-22,Newlands,Pakistan,146.35714285714286,7.364084403074798,32.3183879612451,1562.7057235096436,1597.4089163405415,-34.70319283089793
Scotland,Netherlands,2013-11-28,Sheikh Zayed Stadium,Netherlands,124.63888888888889,6.327603557968754,21.607826278659612,1435.1298759630874,1459.0082025777224,-23.878326614634943
Sri Lanka,Pakistan,2013-12-11,Dubai International Cricket Stadium,Pakistan,130.33333333333334,6.824003133708145,27.525794788788204,1518.1250143748132,1579.1990179925215,-61.074003617708286
Sri Lanka,Pakistan,2013-12-13,Dubai International Cricket Stadium,Sri Lanka,130.33333333333334,6.824003133708145,27.525794788788204,1505.7349634561406,1591.589068911194,-85.85410545505351
New Zealand,West Indies,2014-01-11,Eden Park,New Zealand,157.96428571428572,8.509125255358576,33.18339002267574,1501.3618587588824,1595.9734726236202,-94.61161386473782
West Indies,New Zealand,2014-01-15,Westpac Stadium,New Zealand,139.64705882352942,7.412892666561561,25.018464052287584,1576.9868205189823,1520.3485108635202,56.63830965546208
South Africa,Pakistan,2014-01-19,West End Park International Cricket Stadium,Pakistan,82.0,4.2157265132957615,21.647569444444443,1580.9156218576636,1572.956095902162,7.959525955501704
Pakistan,Ireland,2014-01-19,West End Park International Cricket Stadium,Ireland,82.0,4.2157265132957615,21.647569444444443,1572.956095902162,1449.032994167874,123.92310173428791
South Africa,Ireland,2014-01-20,West End Park International Cricket Stadium,South Africa,82.0,4.2157265132957615,21.647569444444443,1565.572041604643,1469.7430284281302,95.82901317651272
South Africa,Pakistan,2014-01-24,West End Park International Cricket Stadium,Pakistan,82.0,4.2157265132957615,21.647569444444443,1576.5365884448318,1567.5896418949264,8.946946549905306
Australia,England,2014-01-29,Bellerive Oval,Australia,151.56666666666666,7.7571370520251754,33.272222222222226,1505.0043385884856,1633.7614464905091,-128.75710790202356
England,Australia,2014-01-31,Melbourne Cricket Ground,Australia,135.6304347826087,7.104350999271457,28.200982652613092,1613.4437953942102,1525.3219896847845,88.12180570942564
England,Australia,2014-01-31,Melbourne Cricket Ground,Australia,135.6304347826087,7.104350999271457,28.200982652613092,1613.4437953942102,1525.3219896847845,88.12180570942564
Australia,England,2014-02-02,Stadium Australia,Australia,138.7,6.933672701038473,27.219166666666666,1561.2192757137886,1577.546509365206,-16.327233651417373
England,Australia,2014-02-02,Stadium Australia,Australia,138.7,6.933672701038473,27.219166666666666,1577.546509365206,1561.2192757137886,16.327233651417373
Sri Lanka,Bangladesh,2014-02-12,Zahur Ahmed Chowdhury Stadium,Sri Lanka,136.08695652173913,7.277507166973702,26.047481021394063,1524.3679364651728,1349.0568993069433,175.3110371582295
Bangladesh,Sri Lanka,2014-02-14,Zahur Ahmed Chowdhury Stadium,Sri Lanka,136.08695652173913,7.277507166973702,26.047481021394063,1341.042638399676,1532.38219737244,-191.33955897276405
West Indies,Ireland,2014-02-19,Sabina Park,Ireland,161.9090909090909,8.138428374690957,39.221302308802315,1559.5629812961247,1458.7784815879413,100.78449970818338
West Indies,Ireland,2014-02-21,Sabina Park,West Indies,161.9090909090909,8.138428374690957,39.221302308802315,1540.3298393507027,1478.0116235333633,62.31821581733948
West Indies,England,2014-03-09,Kensington Oval,West Indies,142.97142857142856,7.361081012344483,28.180459183673467,1552.6678322420057,1547.4928380692486,5.174994172757124
England,West Indies,2014-03-11,Kensington Oval,West Indies,142.97142857142856,7.361081012344483,28.180459183673467,1532.716244006401,1567.4444263048533,-34.72818229845234
South Africa,Australia,2014-03-12,Kingsmead,Australia,150.83333333333334,7.9328524718456395,28.52328987150416,1561.150403072354,1591.272947009746,-30.122543937392038
England,West Indies,2014-03-13,Kensington Oval,England,142.97142857142856,7.361081012344483,28.180459183673467,1519.2106066710921,1580.9500636401622,-61.739456969070034
South Africa,Australia,2014-03-14,SuperSport Park,Australia,170.58333333333334,9.113723301574048,38.08309082892416,1547.447649069602,1604.9757010124981,-57.52805194289613
United Arab Emirates,Netherlands,2014-03-17,Sylhet International Cricket Stadium,Netherlands,122.33,6.425706909840683,24.882678571428574,1500.0,1472.978912437735,27.02108756226494
Zimbabwe,Ireland,2014-03-17,Sylhet International Cricket Stadium,Ireland,122.33,6.425706909840683,24.882678571428574,1335.0821609715144,1465.6736306420603,-130.59146967054585
United Arab Emirates,Ireland,2014-03-19,Sylhet International Cricket Stadium,Ireland,122.33,6.425706909840683,24.882678571428574,1483.8357522954595,1475.2868669003262,8.548885395133311
Netherlands,Zimbabwe,2014-03-19,Sylhet International Cricket Stadium,Zimbabwe,122.33,6.425706909840683,24.882678571428574,1489.1431601422755,1325.4689247132485,163.67423542902702
Pakistan,India,2014-03-21,Shere Bangla National Stadium,India,132.11764705882354,6.721609964509639,27.537273062209955,1582.9758272674042,1558.349096326363,24.62673094104116
Ireland,Netherlands,2014-03-21,Sylhet International Cricket Stadium,Netherlands,122.33,6.425706909840683,24.882678571428574,1490.6558774835594,1467.556938166828,23.098939316731276
United Arab Emirates,Zimbabwe,2014-03-21,Sylhet International Cricket Stadium,Zimbabwe,122.33,6.425706909840683,24.882678571428574,1468.4667417122264,1347.055146688696,121.41159502353048
Sri Lanka,South Africa,2014-03-22,Zahur Ahmed Chowdhury Stadium,Sri Lanka,136.08695652173913,7.277507166973702,26.047481021394063,1539.8663081328302,1534.9088829863765,4.957425146453716
England,New Zealand,2014-03-22,Zahur Ahmed Chowdhury Stadium,New Zealand,136.08695652173913,7.277507166973702,26.047481021394063,1536.8484065739676,1537.7723500863779,-0.9239435124102329
Pakistan,Australia,2014-03-23,Shere Bangla National Stadium,Pakistan,132.11764705882354,6.721609964509639,27.537273062209955,1566.914382858852,1617.5144670957236,-50.60008423687168
West Indies,India,2014-03-23,Shere Bangla National Stadium,India,132.11764705882354,6.721609964509639,27.537273062209955,1563.3122637372867,1574.4105407349152,-11.098276997628545
New Zealand,Australia,2014-03-23,Sylhet International Cricket Stadium,New Zealand,122.33,6.425706909840683,24.882678571428574,1552.7324603324405,1617.5144670957236,-64.7820067632831
South Africa,New Zealand,2014-03-24,Zahur Ahmed Chowdhury Stadium,South Africa,136.08695652173913,7.277507166973702,26.047481021394063,1520.122897710862,1569.7752953739896,-49.65239766312766
Sri Lanka,India,2014-03-24,Sylhet International Cricket Stadium,Sri Lanka,122.33,6.425706909840683,24.882678571428574,1554.6522934083448,1588.931552506236,-34.2792590978911
Netherlands,Sri Lanka,2014-03-24,Zahur Ahmed Chowdhury Stadium,Sri Lanka,136.08695652173913,7.277507166973702,26.047481021394063,1483.5527327919733,1554.6522934083448,-71.09956061637149
West Indies,England,2014-03-24,Sylhet International Cricket Stadium,West Indies,122.33,6.425706909840683,24.882678571428574,1548.791251965966,1521.888296327905,26.90295563806103
New Zealand,Ireland,2014-03-25,Sylhet International Cricket Stadium,New Zealand,122.33,6.425706909840683,24.882678571428574,1552.6461045827873,1474.6600828584142,77.98602172437313
West Indies,Bangladesh,2014-03-25,Shere Bangla National Stadium,West Indies,132.11764705882354,6.721609964509639,27.537273062209955,1562.6320738351194,1333.5585276392858,229.07354619583361
India,England,2014-03-26,Sylhet International Cricket Stadium,England,122.33,6.425706909840683,24.882678571428574,1572.456381512206,1508.0474744587516,64.40890705345441
West Indies,Bangladesh,2014-03-26,Sylhet International Cricket Stadium,West Indies,122.33,6.425706909840683,24.882678571428574,1568.9633467725073,1327.227254701898,241.7360920706094
New Zealand,Pakistan,2014-03-27,Sylhet International Cricket Stadium,New Zealand,122.33,6.425706909840683,24.882678571428574,1564.334605992662,1584.0836485710838,-19.749042578421722
South Africa,Netherlands,2014-03-27,Zahur Ahmed Chowdhury Stadium,South Africa,136.08695652173913,7.277507166973702,26.047481021394063,1537.2520885020642,1472.2555492792499,64.99653922281436
Sri Lanka,England,2014-03-27,Zahur Ahmed Chowdhury Stadium,England,136.08695652173913,7.277507166973702,26.047481021394063,1582.4246479150981,1525.7968068776818,56.627841037416374
Sri Lanka,West Indies,2014-03-28,Sylhet International Cricket Stadium,West Indies,122.33,6.425706909840683,24.882678571428574,1565.0012488596133,1574.9381843333956,-9.936935473782341
Australia,West Indies,2014-03-28,Shere Bangla National Stadium,West Indies,132.11764705882354,6.721609964509639,27.537273062209955,1583.3023663419426,1574.9381843333956,8.364182008547004
Bangladesh,India,2014-03-28,Shere Bangla National Stadium,India,132.11764705882354,6.721609964509639,27.537273062209955,1321.2524171410096,1554.7070490932758,-233.45463195226625
South Africa,Ireland,2014-03-29,Sylhet International Cricket Stadium,South Africa,122.33,6.425706909840683,24.882678571428574,1549.4782458886089,1462.9715814485394,86.50666444006947
Australia,Pakistan,2014-03-29,Sylhet International Cricket Stadium,Australia,122.33,6.425706909840683,24.882678571428574,1568.5703122414043,1568.2319309801694,0.338381261234872
Netherlands,New Zealand,2014-03-29,Zahur Ahmed Chowdhury Stadium,New Zealand,136.08695652173913,7.277507166973702,26.047481021394063,1460.0293918927052,1580.1863235835765,-120.15693169087126
South Africa,England,2014-03-29,Zahur Ahmed Chowdhury Stadium,South Africa,136.08695652173913,7.277507166973702,26.047481021394063,1549.4782458886089,1543.2202059331667,6.2580399554422
India,Australia,2014-03-30,Shere Bangla National Stadium,India,132.11764705882354,6.721609964509639,27.537273062209955,1560.9132656400816,1583.555703152626,-22.642437512544348
Sri Lanka,England,2014-03-30,Sylhet International Cricket Stadium,England,122.33,6.425706909840683,24.882678571428574,1550.4301439102626,1528.979347644913,21.45079626534948
Pakistan,Bangladesh,2014-03-30,Shere Bangla National Stadium,Pakistan,132.11764705882354,6.721609964509639,27.537273062209955,1553.2465400689478,1315.0462005942038,238.20033947474394
India,Bangladesh,2014-03-30,Sylhet International Cricket Stadium,India,122.33,6.425706909840683,24.882678571428574,1560.9132656400816,1315.0462005942038,245.86706504587778
Netherlands,England,2014-03-31,Zahur Ahmed Chowdhury Stadium,Netherlands,136.08695652173913,7.277507166973702,26.047481021394063,1450.0196009569452,1544.9042780245381,-94.88467706759297
Sri Lanka,New Zealand,2014-03-31,Zahur Ahmed Chowdhury Stadium,Sri Lanka,136.08695652173913,7.277507166973702,26.047481021394063,1534.5052135306375,1590.1961145193366,-55.69090098869901
New Zealand,South Africa,2014-03-31,Sylhet International Cricket Stadium,South Africa,122.33,6.425706909840683,24.882678571428574,1590.1961145193366,1575.0596226627858,15.13649185655072
Pakistan,Ireland,2014-03-31,Sylhet International Cricket Stadium,Pakistan,122.33,6.425706909840683,24.882678571428574,1559.1575651469298,1451.631062962616,107.52650218431381
West Indies,India,2014-04-01,Sylhet International Cricket Stadium,India,122.33,6.425706909840683,24.882678571428574,1604.2413433832846,1582.4990458440302,21.742297539254423
Bangladesh,Sri Lanka,2014-04-01,Sylhet International Cricket Stadium,Bangladesh,122.33,6.425706909840683,24.882678571428574,1303.273307942916,1551.2261738588788,-247.95286591596278
West Indies,Pakistan,2014-04-01,Shere Bangla National Stadium,West Indies,132.11764705882354,6.721609964509639,27.537273062209955,1604.2413433832846,1569.6580217837866,34.58332159949805
Bangladesh,Australia,2014-04-01,Shere Bangla National Stadium,Australia,132.11764705882354,6.721609964509639,27.537273062209955,1303.273307942916,1567.831790521983,-264.558482579067
India,Pakistan,2014-04-02,Sylhet International Cricket Stadium,India,122.33,6.425706909840683,24.882678571428574,1598.436512842563,1555.4622560787366,42.97425676382636
Sri Lanka,New Zealand,2014-04-02,Sylhet International Cricket Stadium,New Zealand,122.33,6.425706909840683,24.882678571428574,1527.0316184165372,1557.8220724427122,-30.790454026174984
Bangladesh,Ireland,2014-04-03,Sylhet International Cricket Stadium,Bangladesh,122.33,6.425706909840683,24.882678571428574,1321.4551410975344,1441.1306063257591,-119.67546522822477
Pakistan,Sri Lanka,2014-04-03,Sylhet International Cricket Stadium,Pakistan,122.33,6.425706909840683,24.882678571428574,1542.3081996650315,1513.357479943901,28.950719721130554
Australia,West Indies,2014-04-03,Shere Bangla National Stadium,Australia,132.11764705882354,6.721609964509639,27.537273062209955,1573.8445128097064,1602.499642089802,-28.65512928009548
Sri Lanka,West Indies,2014-04-03,Shere Bangla National Stadium,Sri Lanka,132.11764705882354,6.721609964509639,27.537273062209955,1513.357479943901,1602.499642089802,-89.14216214590101
South Africa,India,2014-04-04,Shere Bangla National Stadium,India,132.11764705882354,6.721609964509639,27.537273062209955,1590.712704411169,1611.590569256268,-20.87786484509911
South Africa,England,2014-04-04,Shere Bangla National Stadium,England,132.11764705882354,6.721609964509639,27.537273062209955,1590.712704411169,1525.9066718734985,64.80603253767049
India,Sri Lanka,2014-04-06,Shere Bangla National Stadium,Sri Lanka,132.11764705882354,6.721609964509639,27.537273062209955,1624.929029966604,1518.2702374869502,106.65879247965381
England,Australia,2014-04-06,Shere Bangla National Stadium,Australia,132.11764705882354,6.721609964509639,27.537273062209955,1543.6725701076698,1590.078856661813,-46.40628655414321
Sri Lanka,England,2014-05-20,Kennington Oval,Sri Lanka,149.175,8.134081420339712,27.566189954051797,1537.7356642220318,1530.6642604178392,7.0714038041926415
West Indies,New Zealand,2014-07-05,Windsor Park,New Zealand,148.5,7.514775853146793,25.130555555555553,1567.5995589049512,1571.4962109153485,-3.896652010397247
West Indies,New Zealand,2014-07-06,Windsor Park,West Indies,148.5,7.514775853146793,25.130555555555553,1552.7677838421198,1586.3279859781799,-33.56020213606007
Pakistan,Australia,2014-08-30,Kerrydale Oval,Australia,106.375,5.891548752251156,32.96875,1556.0611814547262,1603.0871663516436,-47.02598489691741
Australia,Pakistan,2014-08-31,Kerrydale Oval,Australia,106.375,5.891548752251156,32.96875,1616.0691994561826,1543.0791483501873,72.99005110599524
South Africa,England,2014-09-01,County Ground,England,135.21,7.163757785323554,29.30690873015873,1559.6083454666616,1515.969515311863,43.6388301547986
Pakistan,Australia,2014-09-03,Kerrydale Oval,Australia,106.375,5.891548752251156,32.96875,1531.1848267930295,1627.9635210133404,-96.77869422031085
England,South Africa,2014-09-03,County Ground,England,135.21,7.163757785323554,29.30690873015873,1532.8437096288587,1542.7341511496659,-9.890441520807144
Australia,Pakistan,2014-09-05,Kerrydale Oval,Australia,106.375,5.891548752251156,32.96875,1638.8900624113523,1520.2582853950175,118.63177701633481
England,India,2014-09-07,Edgbaston,England,139.84,7.325621769118694,25.15381349206349,1548.270599007631,1605.4636032315225,-57.19300422389142
England,South Africa,2014-09-07,Edgbaston,England,139.84,7.325621769118694,25.15381349206349,1548.270599007631,1527.3072617708935,20.963337236737516
Pakistan,Australia,2014-10-05,Dubai International Cricket Stadium,Australia,130.33333333333334,6.824003133708145,27.525794788788204,1510.1898505946394,1648.9584972117304,-138.768646617091
Sri Lanka,South Africa,2014-10-23,Colts Cricket Club Ground,Sri Lanka,87.0,5.991053008294387,15.840476190476192,1552.430409328008,1513.2112250709065,39.21918425710146
Sri Lanka,South Africa,2014-10-25,Colts Cricket Club Ground,South Africa,87.0,5.991053008294387,15.840476190476192,1565.744336450992,1499.8972979479224,65.8470385030696
Sri Lanka,South Africa,2014-10-26,Mercantile Cricket Association Ground,South Africa,134.0,6.61698956780924,79.0,1547.9350466088695,1517.706587790045,30.228458818824492
West Indies,Australia,2014-11-02,North Sydney Oval,Australia,148.0,7.832299811647969,42.314682539682536,1569.2122046864029,1658.266859074695,-89.05465438829219
Australia,South Africa,2014-11-05,Adelaide Oval,South Africa,154.1,7.731445423956158,34.43994047619048,1669.5041060496185,1534.0083721797223,135.49573386989618
South Africa,Australia,2014-11-07,Melbourne Cricket Ground,Australia,135.6304347826087,7.104350999271457,28.200982652613092,1554.5786213416277,1648.933856887713,-94.3552355460854
West Indies,Australia,2014-11-07,Melbourne Cricket Ground,Australia,135.6304347826087,7.104350999271457,28.200982652613092,1557.9749577114794,1648.933856887713,-90.95889917623367
South Africa,Australia,2014-11-09,Stadium Australia,Australia,138.7,6.933672701038473,27.219166666666666,1543.5549845546466,1670.6767941771745,-127.12180962252796
New Zealand,Pakistan,2014-12-04,Dubai International Cricket Stadium,Pakistan,130.33333333333334,6.824003133708145,27.525794788788204,1569.8835651338968,1500.8814887316748,69.00207640222197
New Zealand,Pakistan,2014-12-05,Dubai International Cricket Stadium,New Zealand,130.33333333333334,6.824003133708145,27.525794788788204,1551.943065960216,1518.8219879053556,33.12107805486039
South Africa,West Indies,2015-01-09,Newlands,West Indies,146.35714285714286,7.364084403074798,32.3183879612451,1533.810804446847,1547.255657208999,-13.444852762152095
South Africa,West Indies,2015-01-11,New Wanderers Stadium,West Indies,161.13235294117646,8.258907771879407,34.79826433098492,1519.3909758297755,1561.6754858260706,-42.28450999629513
South Africa,West Indies,2015-01-14,Kingsmead,South Africa,150.83333333333334,7.9328524718456395,28.52328987150416,1506.207584509885,1574.858877145961,-68.65129263607605
Pakistan,Sri Lanka,2015-01-16,Sharjah Cricket Stadium,Pakistan,125.4375,6.478619910403876,23.978326612903228,1505.2476237588962,1531.6332622191921,-26.385638460295922
Pakistan,Sri Lanka,2015-01-17,Sharjah Cricket Stadium,Sri Lanka,125.4375,6.478619910403876,23.978326612903228,1521.3845983537046,1515.4962876243837,5.888310729320892
South Africa,Pakistan,2015-03-19,Sharjah Cricket Stadium,Pakistan,125.4375,6.478619910403876,23.978326612903228,1524.1335182438208,1506.1304038813057,18.003114362515134
South Africa,Pakistan,2015-03-20,Sharjah Cricket Stadium,Pakistan,125.4375,6.478619910403876,23.978326612903228,1508.3569562195614,1521.9069659055651,-13.550009686003705
Pakistan,South Africa,2015-03-22,Sharjah Cricket Stadium,South Africa,125.4375,6.478619910403876,23.978326612903228,1536.322261378294,1493.9416607468327,42.38060063146122
Pakistan,Bangladesh,2015-04-24,Shere Bangla National Stadium,Bangladesh,132.11764705882354,6.721609964509639,27.537273062209955,1519.501565115874,1341.4268556524778,178.07470946339618
Zimbabwe,Pakistan,2015-05-22,Gaddafi Stadium,Pakistan,157.5,7.896847254647203,30.440079365079363,1367.0934707724834,1497.422734416674,-130.32926364419063
West Indies,Sri Lanka,2015-05-23,R Premadasa Stadium,Sri Lanka,131.20454545454547,6.847952606936386,28.3676988851096,1556.9329434120252,1530.7504820967827,26.182461315242563
Zimbabwe,Pakistan,2015-05-24,Gaddafi Stadium,Pakistan,157.5,7.896847254647203,30.440079365079363,1357.4703714319762,1507.0458337571813,-149.57546232520508
Sri Lanka,West Indies,2015-05-25,R Premadasa Stadium,West Indies,131.20454545454547,6.847952606936386,28.3676988851096,1546.8787348412138,1540.804690667594,6.074044173619768
Sri Lanka,West Indies,2015-05-26,R Premadasa Stadium,West Indies,131.20454545454547,6.847952606936386,28.3676988851096,1531.6165239876264,1556.0669015211815,-24.450377533555184
Ireland,Scotland,2015-06-20,Bready Cricket Club,Scotland,133.6,7.48047162133166,36.25557539682541,1421.1588917708157,1421.1591661030748,-0.00027433225909589964
England,New Zealand,2015-06-23,Old Trafford,England,155.0,7.9852327910667995,40.30595238095238,1579.2177966831364,1565.5174301066754,13.700366576460965
South Africa,Bangladesh,2015-07-05,Shere Bangla National Stadium,South Africa,132.11764705882354,6.721609964509639,27.537273062209955,1510.7623570092526,1363.5056863516777,147.2566706575749
South Africa,Bangladesh,2015-07-07,Shere Bangla National Stadium,South Africa,132.11764705882354,6.721609964509639,27.537273062209955,1519.7599652298152,1354.508078131115,165.25188709870008
United Arab Emirates,Scotland,2015-07-09,Grange Cricket Club Ground,Scotland,153.10714285714286,8.3339474861445,32.90228174603175,1448.4284176284389,1436.159154259199,12.269263369239752
Netherlands,Scotland,2015-07-11,Grange Cricket Club Ground,Netherlands,153.10714285714286,8.3339474861445,32.90228174603175,1469.0172071079849,1451.6886408565044,17.328566251480424
United Arab Emirates,Netherlands,2015-07-12,Grange Cricket Club Ground,Netherlands,153.10714285714286,8.3339474861445,32.90228174603175,1432.8989310311335,1483.2696924950374,-50.37076146390382
India,Zimbabwe,2015-07-17,Harare Sports Club,India,145.93859649122808,7.392776075944042,30.737187103561375,1588.6124422560042,1348.5566178835707,240.05582437243356
Zimbabwe,India,2015-07-19,Harare Sports Club,Zimbabwe,145.93859649122808,7.392776075944042,30.737187103561375,1342.5353643424066,1594.6336957971682,-252.0983314547616
Ireland,Netherlands,2015-07-25,The Village,Netherlands,152.42857142857142,8.101171957614294,30.073129251700678,1406.1589036146913,1496.110121301544,-89.95121768685271
Pakistan,Sri Lanka,2015-07-30,R Premadasa Stadium,Pakistan,131.20454545454547,6.847952606936386,28.3676988851096,1515.9595873055869,1517.6703924613394,-1.710805155752496
Sri Lanka,Pakistan,2015-08-01,R Premadasa Stadium,Pakistan,131.20454545454547,6.847952606936386,28.3676988851096,1502.5965316623863,1531.03344810454,-28.436916442153688
New Zealand,Zimbabwe,2015-08-09,Harare Sports Club,New Zealand,145.93859649122808,7.392776075944042,30.737187103561375,1551.1086160894868,1366.8408310529285,184.26778503655828
New Zealand,South Africa,2015-08-14,Kingsmead,South Africa,150.83333333333334,7.9328524718456395,28.52328987150416,1558.8237117007432,1528.1188719557085,30.704839745034633
New Zealand,South Africa,2015-08-16,SuperSport Park,New Zealand,170.58333333333334,9.113723301574048,38.08309082892416,1542.5015176401698,1544.4410660162819,-1.9395483761120431
Australia,Ireland,2015-08-19,YMCA Cricket Club,Australia,117.8125,6.152838994778337,31.14094387755102,1680.4209742849741,1394.9579051269443,285.46306915802984
Australia,Ireland,2015-08-21,YMCA Cricket Club,Australia,117.8125,6.152838994778337,31.14094387755102,1685.2816432440823,1390.0972361678362,295.1844070762461
Australia,Ireland,2015-08-22,YMCA Cricket Club,Australia,117.8125,6.152838994778337,31.14094387755102,1689.9186658842923,1385.4602135276261,304.45845235666616
Australia,England,2015-08-26,County Ground,England,135.21,7.163757785323554,29.30690873015873,1694.350238640257,1593.626610700325,100.72362793993193
Australia,England,2015-08-28,County Ground,Australia,135.21,7.163757785323554,29.30690873015873,1675.119515556624,1612.857333783958,62.262181772666054
England,Australia,2015-08-31,Sophia Gardens,England,146.6818181818182,7.470087659067907,29.00573593073593,1600.5169978326426,1687.4598515079394,-86.94285367529687
Australia,England,2015-08-31,Sophia Gardens,England,146.6818181818182,7.470087659067907,29.00573593073593,1687.4598515079394,1600.5169978326426,86.94285367529687
Pakistan,Zimbabwe,2015-09-27,Harare Sports Club,Pakistan,145.93859649122808,7.392776075944042,30.737187103561375,1544.8084619452995,1359.125735441672,185.68272650362746
Pakistan,Zimbabwe,2015-09-29,Harare Sports Club,Pakistan,145.93859649122808,7.392776075944042,30.737187103561375,1552.476970584866,1351.4572268021057,201.01974378276032
Pakistan,Bangladesh,2015-09-30,Southend Club Cricket Stadium,Pakistan,113.14285714285714,5.6211244721810685,23.070833333333333,1559.652467370619,1346.1491714052218,213.50329596539723
Pakistan,Bangladesh,2015-10-01,Southend Club Cricket Stadium,Pakistan,113.14285714285714,5.6211244721810685,23.070833333333333,1566.4430374236222,1339.3586013522186,227.08443607140362
India,South Africa,2015-10-02,Himachal Pradesh Cricket Association Stadium,South Africa,133.8125,7.418135965146075,26.67827380952381,1570.3282290866464,1529.3573298515432,40.97089923510316
India,South Africa,2015-10-05,Barabati Stadium,South Africa,125.33333333333333,6.545393340719274,25.233333333333334,1553.567527065195,1546.1180318729946,7.449495192200402
Pakistan,West Indies,2015-10-29,National Cricket Stadium,West Indies,163.77777777777777,7.9913601707391155,31.186177248677247,1572.8316947485814,1570.0130330474685,2.8186617011128874
